stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
130,울진,1999-01-01,1.5,-2.4,0755,7.2,1340,,,,,,,9.9,290,0837,7.2,290,0841,4.3,3724,290,-13.9,22,1137,30.9,2.1,1015.7,1025.6,0000,1018.6,2400,1022.1,9.7,8.8,,,,,,,,,0.1,0.1,1.6,-6.9,,,,,,,,,,,,,,
130,울진,1999-01-02,4.4,0.6,0133,9.4,1349,,,,,,,15.4,360,1404,10.0,360,1255,4.6,3988,270,-6.0,22,1453,50.3,4.0,1008.4,1018.6,0000,1012.3,1415,1014.7,9.7,7.2,,,,,,,,,1.8,1.8,2.8,-5.3,,,,,,,,,,,,,,
130,울진,1999-01-03,2.5,-2.0,0810,8.1,1155,,,,,,,6.2,70,1315,4.8,70,1335,3.1,2648,320,-4.0,32,1330,65.3,4.6,1012.0,1020.3,2400,1015.5,0035,1018.4,9.7,8.9,,,,,,,,,0.0,0.0,2.6,-6.1,,,,,,,,,,,,,,
130,울진,1999-01-04,3.7,-1.8,0607,10.6,1214,,,,,,,6.1,270,2301,5.5,270,2310,3.2,2778,320,-5.2,29,1202,54.8,4.2,1015.9,1023.5,1057,1020.3,0000,1022.1,9.7,8.6,,,,,,,,,0.0,0.0,3.2,-5.3,,,,,,,,,,,,,,
130,울진,1999-01-05,7.8,2.7,0024,13.5,1201,,,,,,,13.8,290,0712,8.7,290,0740,4.1,3558,290,-3.9,23,1113,45.4,4.7,1013.4,1022.6,0000,1017.3,1440,1019.6,9.7,8.7,,,,,,,,,1.0,0.0,5.4,-3.6,,,,,,,,,,,,,,
130,울진,1999-01-06,5.8,2.7,0514,9.7,1440,,,,,,,11.5,270,1601,7.0,270,1620,4.2,3658,290,1.5,60,2242,74.0,6.9,1007.5,1019.2,0030,1010.6,1625,1013.7,9.7,1.7,,,,,,,,,6.9,5.5,5.4,-1.1,,,,,,,,,,,,,{박무}0820-{박무}{강도0}0900-{박무}{강도0}1200-1335. {박무}1520-1710.,
130,울진,1999-01-07,-1.0,-6.6,2350,3.5,0000,,,,,,,16.1,340,1329,8.7,360,1340,5.5,4749,320,-16.4,15,1507,32.9,2.1,1006.9,1014.5,2400,1011.8,0220,1013.3,9.7,9.0,,,,,,,,,0.0,0.0,0.5,-12.0,,,,,,,,,,,,,,
130,울진,1999-01-08,-5.6,-9.0,0714,-0.6,1452,,,,,,,17.3,290,0715,10.0,290,0723,6.4,5533,290,-21.2,17,1353,28.6,1.1,1007.9,1017.1,2315,1011.7,1420,1014.4,9.8,9.0,,,,,,,,,0.0,0.0,-4.1,-12.1,,,,,,,,,,,,,,
130,울진,1999-01-09,-5.3,-9.7,0630,2.8,1441,,,,,,,14.5,290,1703,8.0,290,1840,4.5,3860,290,-19.7,14,1550,31.4,1.3,1012.7,1021.3,1031,1016.7,0000,1019.3,9.8,8.9,,,,,,,,,0.0,0.0,-3.8,-14.5,,,,,,,,,,,,,,
130,울진,1999-01-10,-2.6,-8.0,0642,4.6,1459,,,,,,,18.4,340,1627,10.2,340,1631,5.9,5096,290,-20.9,12,1603,25.9,1.2,1013.3,1021.2,2400,1018.1,1443,1019.8,9.8,9.0,,,,,,,,,0.0,0.0,-1.9,-12.0,,,,,,,,,,,,,,
