stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
146,전주,1975-01-01,2.1,0.9,0748,3.2,1400,,,,,3.85,0.2,2.5,200,2140,1.3,230,2130,0.6,478,270,-0.8,65,1400,80.8,5.8,1017.9,1025.0,2100,1023.7,1330,1024.5,9.7,0.0,,,,0.0,,0.0,,0.0,10.0,-999.0,2.8,0.0,3.3,3.5,3.9,4.6,5.5,8.2,9.9,14.3,17.8,,0.5,0.2,{눈}1430-{눈}{강도0}1500-{진눈깨비}1520-{비}1630-{비}{강도0}1800-1821.  -{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-{박무}{강도0}1200-1243.  {박무}1927-{박무}{강도0}2100-{박무}{강도0}2400-,
146,전주,1975-01-02,2.6,0.9,2400,4.2,1230,,,,,0.37,0.0,4.5,230,1135,2.7,270,1240,1.2,1044,320,0.4,54,1230,81.5,6.3,1019.0,1026.3,0900,1025.0,1500,1025.6,9.7,0.0,,,,0.0,,0.0,,0.0,10.0,-999.0,3.4,0.1,3.6,3.8,4.1,4.7,5.4,8.2,9.8,14.1,17.8,,0.7,0.0,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0927.  {싸락눈}1345-1352.  {눈}1543-1558.,
146,전주,1975-01-03,-0.4,-3.0,0800,4.4,1514,,,,,,,4.5,320,1435,2.0,320,1420,0.6,550,320,-4.5,51,1500,75.0,4.4,1021.2,1029.0,0900,1026.1,0000,1027.9,9.7,3.8,,,,,,,,,2.5,-999.0,0.7,-3.6,2.2,2.7,3.6,4.4,5.3,8.2,9.7,14.0,17.8,,1.0,,,
146,전주,1975-01-04,-0.5,-3.6,0323,4.0,1521,,,,,,,2.7,290,1121,1.5,290,1115,0.6,488,140,-3.8,49,1600,80.5,4.6,1020.5,1028.8,0900,1025.3,2400,1027.2,9.8,2.0,,,,,,,,,4.0,-999.0,0.8,-4.2,1.7,2.3,3.0,3.9,5.2,8.1,9.8,14.0,17.8,,0.4,0.3,{박무}0825-{박무}{강도0}0900-1030.,
146,전주,1975-01-05,0.8,-2.3,2400,5.8,1425,,,,,4.05,0.4,2.3,180,2250,1.3,180,2300,0.3,264,290,-2.3,50,1600,80.5,5.2,1021.6,1032.8,2200,1024.8,0110,1028.4,9.8,5.9,,,,2.5,0910,2.5,0910,2.5,5.0,-999.0,1.2,-4.2,2.0,2.4,3.1,3.8,5.0,8.2,9.7,13.8,17.8,,0.8,0.1,{눈}0332-{눈}{강도0}0600-0625.  {눈}0805-{눈}{강도0}0900-0915.,
146,전주,1975-01-06,-0.7,-4.5,0720,4.2,1504,,,,,,,2.5,50,1530,1.3,230,0700,0.5,403,360,-4.4,51,1540,77.8,4.4,1023.5,1032.8,1030,1026.7,2400,1030.2,9.8,3.7,,,,,,,,,6.0,-999.0,0.5,-5.4,1.5,1.9,2.9,3.6,5.4,8.1,9.7,14.2,17.8,,0.8,,,
146,전주,1975-01-07,4.7,0.0,0530,9.4,1534,,,,,0.67,0.0,3.9,140,1548,2.0,140,1550,0.7,602,140,0.1,58,1323,73.3,6.3,1016.3,1026.7,0000,1018.6,2400,1022.9,9.8,1.1,,,,,,,,,8.3,-999.0,2.7,-0.4,2.3,2.6,3.0,3.6,5.2,8.0,9.7,14.0,17.8,,0.6,0.0,{박무}0820-{박무}{강도0}0900-1115.  {비}1135-{비}{강도0}1200-1215.,
146,전주,1975-01-08,4.7,0.5,2400,7.2,1550,,,,,,,4.5,320,1605,3.0,320,1610,1.4,1184,320,2.0,56,1600,83.3,7.2,1010.5,1019.7,2400,1014.8,1430,1017.0,9.8,0.5,,,,,,,,,8.3,-999.0,3.4,-0.9,3.8,3.9,4.0,4.4,5.0,8.0,9.6,13.8,17.8,,0.8,,{박무}0635-{박무}{강도0}0900-{박무}{강도0}1200-{박무}{강도0}1500-{박무}{강도0}1800-1920.,
146,전주,1975-01-09,-1.1,-4.5,0810,3.4,1540,,,,,,,6.5,320,1640,3.3,320,1620,1.2,1050,320,-8.1,32,1608,59.8,3.3,1015.4,1024.8,0930,1019.7,0000,1022.1,9.8,7.8,,,,,,,,,0.8,-999.0,-0.1,-5.4,1.7,2.3,3.4,4.1,5.2,8.0,9.5,13.7,17.8,,1.0,,,
146,전주,1975-01-10,-1.6,-4.3,0754,1.5,1505,,,,,,,11.4,290,1501,3.3,290,1420,1.5,1328,320,-7.8,47,1200,62.8,3.4,1013.7,1021.9,0954,1018.9,1500,1020.4,9.9,4.4,,,,,,,,,6.3,-999.0,-0.1,-5.8,1.1,1.9,2.7,3.5,5.1,8.0,9.4,13.6,17.8,,1.5,,,
